no,province,provinceID,district,districtID,neighborhood,neighborhoodID
3032,Samsun,77,Tekkeköy,811,Kargılı,13190
3033,Samsun,77,Tekkeköy,811,Karışlar,14620
3034,Samsun,77,Tekkeköy,811,Kerpiçli,13676
3035,Samsun,77,Tekkeköy,811,Kışla,158784
3036,Samsun,77,Tekkeköy,811,Kibarlar,13790
3037,Samsun,77,Tekkeköy,811,Köprübaşı,13752
3038,Samsun,77,Tekkeköy,811,Kutlukent,13788
3039,Samsun,77,Tekkeköy,811,Ovabaşı,13726
3040,Samsun,77,Tekkeköy,811,Sarıyurt,13702
3041,Samsun,77,Tekkeköy,811,Seymenler,156892
3042,Samsun,77,Tekkeköy,811,Sıtmasuyu,13519
3043,Samsun,77,Tekkeköy,811,Tekkeköy,156311
3044,Samsun,77,Tekkeköy,811,Yağbasan,14162
3045,Samsun,77,Tekkeköy,811,Yavuzlar,207403
3046,Samsun,77,Tekkeköy,811,Yaylageriş,14111
3047,Samsun,77,Tekkeköy,811,Yazılar,14303
3048,Samsun,77,Tekkeköy,811,Yenibüyüklü,203793
3049,Samsun,77,Tekkeköy,811,Yenidoğan,14075
3050,Samsun,77,Tekkeköy,811,Yeniköy,13946
3051,Samsun,77,Tekkeköy,811,Yeşilalan,13848
3052,Samsun,77,Tekkeköy,811,Yeşildere,13743
3053,Samsun,77,Tekkeköy,811,Yeşilyurt,14317
3054,Samsun,77,Tekkeköy,811,Yukarıçınık,13309
3055,Samsun,77,Tekkeköy,811,Zafer,13893
3056,Samsun,77,Terme,812,Ahmetbey,160517
3057,Samsun,77,Terme,812,Akbucak,200954
3058,Samsun,77,Terme,812,Akçagün,14633
3059,Samsun,77,Terme,812,Akçay,200959
3060,Samsun,77,Terme,812,Akçaykaracalı,153340
3061,Samsun,77,Terme,812,Altunlu,156956
3062,Samsun,77,Terme,812,Ambartepe,200698
3063,Samsun,77,Terme,812,Ambartepe/Cumhuriyet,159190
3064,Samsun,77,Terme,812,Aybeder,204351
3065,Samsun,77,Terme,812,Bafracalı,203155
3066,Samsun,77,Terme,812,Bağsaray,157030
3067,Samsun,77,Terme,812,Bazlamaç,157031
3068,Samsun,77,Terme,812,Bazlamaç/Acıincir,203145
3069,Samsun,77,Terme,812,Bazlamaç/Aşağımahalle,203153
3070,Samsun,77,Terme,812,Bazlamaç/Hacıali,203158
3071,Samsun,77,Terme,812,Bazlamaç/Hoylan,203150
3072,Samsun,77,Terme,812,Bazlamaç/Orta,203148
3073,Samsun,77,Terme,812,Beşikli,158068
3074,Samsun,77,Terme,812,Cılar,13998
3075,Samsun,77,Terme,812,Cumhuriyet,200963
3076,Samsun,77,Terme,812,Çamlıca,14622
3077,Samsun,77,Terme,812,Çanaklı,13763
3078,Samsun,77,Terme,812,Çangallar,153713
3079,Samsun,77,Terme,812,Çardak,155888
3080,Samsun,77,Terme,812,Çay,157086
3081,Samsun,77,Terme,812,Dağdıralı,156754
3082,Samsun,77,Terme,812,Dereyol,158011
3083,Samsun,77,Terme,812,Dibekli,14613
3084,Samsun,77,Terme,812,Eğercili,154987
3085,Samsun,77,Terme,812,Elmaköy,14609
3086,Samsun,77,Terme,812,Elmalık,14137
3087,Samsun,77,Terme,812,Emiryusuf,154725
3088,Samsun,77,Terme,812,Erenköy,158267
3089,Samsun,77,Terme,812,Etyemezli,155020
3090,Samsun,77,Terme,812,Evci,155205
3091,Samsun,77,Terme,812,Evci/Gökseki,203147
3092,Samsun,77,Terme,812,Evci/Yahyalı,203149
3093,Samsun,77,Terme,812,Fenk,157235
3094,Samsun,77,Terme,812,Geçmiş,14517
3095,Samsun,77,Terme,812,Gökçeağaç,200960
3096,Samsun,77,Terme,812,Gölyazı,200956
3097,Samsun,77,Terme,812,Gündoğdu,156312
3098,Samsun,77,Terme,812,Hüseyinmescit,157435
3099,Samsun,77,Terme,812,İlimdağ,205684
3100,Samsun,77,Terme,812,İmanalisi,154525
3101,Samsun,77,Terme,812,Karacaköy,156605
3102,Samsun,77,Terme,812,Karacalı,153054
3103,Samsun,77,Terme,812,Karamahmut,155021
3104,Samsun,77,Terme,812,Kargucak,200958
3105,Samsun,77,Terme,812,Kazımkarabekirpaşa,156755
3106,Samsun,77,Terme,812,Kesikkaya,13748
3107,Samsun,77,Terme,812,Kocaman,203142
3108,Samsun,77,Terme,812,Kocaman/Mıhlıpelit,203154
3109,Samsun,77,Terme,812,Kocamanbaşı,156893
3110,Samsun,77,Terme,812,Kozluk,207758
3111,Samsun,77,Terme,812,Kozluk/Fatih,158458
3112,Samsun,77,Terme,812,Kozluk/Yavuz,155307
3113,Samsun,77,Terme,812,Köybucağı,157372
3114,Samsun,77,Terme,812,Kumcağız,154634
3115,Samsun,77,Terme,812,Kuşca,153163
3116,Samsun,77,Terme,812,Kuşçulu,158570
3117,Samsun,77,Terme,812,Mescitli,157048
3118,Samsun,77,Terme,812,Meşeyazı,204352
3119,Samsun,77,Terme,812,Muratlı,158094
3120,Samsun,77,Terme,812,Oğuzlu,160157
3121,Samsun,77,Terme,812,Ortasöğütlü,14086
3122,Samsun,77,Terme,812,Örencik,157594
3123,Samsun,77,Terme,812,Özyurt,203144
3124,Samsun,77,Terme,812,Sakarlı,157049
3125,Samsun,77,Terme,812,Sakarlı/Anaçökek,203146
3126,Samsun,77,Terme,812,Sakarlı/Çağlayan,203152
3127,Samsun,77,Terme,812,Sakarlı/Yenimahalle,203157
3128,Samsun,77,Terme,812,Sancaklı,14031
3129,Samsun,77,Terme,812,Sarayköy,154750
3130,Samsun,77,Terme,812,Sivaslılar,159008
3131,Samsun,77,Terme,812,Söğütlü,205189
3132,Samsun,77,Terme,812,Sütözü,157115
3133,Samsun,77,Terme,812,Şeyhli,14226
3134,Samsun,77,Terme,812,Şuayip,157568
3135,Samsun,77,Terme,812,Taşlık Köyü,156130
3136,Samsun,77,Terme,812,Taşpınar,156228
3137,Samsun,77,Terme,812,Uludere,156033
3138,Samsun,77,Terme,812,Uzungazi,157707
3139,Samsun,77,Terme,812,Yalı,153320
3140,Samsun,77,Terme,812,Yeni,158941
3141,Samsun,77,Terme,812,Yenicami,156614
3142,Samsun,77,Terme,812,Yerli,13669
3143,Samsun,77,Terme,812,Yüksekyayla,156383
3144,Samsun,77,Vezirköprü,813,Abdulgani,157570
3145,Samsun,77,Vezirköprü,813,Adatepe,156495
3146,Samsun,77,Vezirköprü,813,Ağcaalan,158857
3147,Samsun,77,Vezirköprü,813,Ağcayazı,158095
3148,Samsun,77,Vezirköprü,813,Ahmetbaba,157569
3149,Samsun,77,Vezirköprü,813,Akören,158255
3150,Samsun,77,Vezirköprü,813,Alan,156814
3151,Samsun,77,Vezirköprü,813,Alanbaşı,152964
3152,Samsun,77,Vezirköprü,813,Alancık,156403
3153,Samsun,77,Vezirköprü,813,Alanşeyhi,157577
3154,Samsun,77,Vezirköprü,813,Altınkaya,159206
3155,Samsun,77,Vezirköprü,813,Arıca,157795
3156,Samsun,77,Vezirköprü,813,Avdan,156756
3157,Samsun,77,Vezirköprü,813,Aydınlı,158953
3158,Samsun,77,Vezirköprü,813,Aydoğdu,155414
3159,Samsun,77,Vezirköprü,813,Ayvalı,154635
3160,Samsun,77,Vezirköprü,813,Bahçekonak,156229
3161,Samsun,77,Vezirköprü,813,Bahçelievler,157383
3162,Samsun,77,Vezirköprü,813,Bahçesaray,159192
3163,Samsun,77,Vezirköprü,813,Bakla,158270
3164,Samsun,77,Vezirköprü,813,Başalan,155102
3165,Samsun,77,Vezirköprü,813,Başfakı,158954
3166,Samsun,77,Vezirköprü,813,Bayram,155415
3167,Samsun,77,Vezirköprü,813,Bektaş,157467
3168,Samsun,77,Vezirköprü,813,Belalan,157979
3169,Samsun,77,Vezirköprü,813,Beşpınar,157783
3170,Samsun,77,Vezirköprü,813,Boğa,158184
3171,Samsun,77,Vezirköprü,813,Boğazkoru,156237
3172,Samsun,77,Vezirköprü,813,Boruk,157784
3173,Samsun,77,Vezirköprü,813,Burhaniye,155035
3174,Samsun,77,Vezirköprü,813,Büyükkale,156206
3175,Samsun,77,Vezirköprü,813,Cebeli,157867
3176,Samsun,77,Vezirköprü,813,Cumhuriyet,158187
3177,Samsun,77,Vezirköprü,813,Çakırtaş,156781
3178,Samsun,77,Vezirköprü,813,Çal,156496
3179,Samsun,77,Vezirköprü,813,Çalman,157885
3180,Samsun,77,Vezirköprü,813,Çaltu,155671
3181,Samsun,77,Vezirköprü,813,Çamlıca,158405
3182,Samsun,77,Vezirköprü,813,Çamlıdere,160478
3183,Samsun,77,Vezirköprü,813,Çamlıkonak,159042
3184,Samsun,77,Vezirköprü,813,Çanaklı,158097
3185,Samsun,77,Vezirköprü,813,Çayırbaşı,156618
3186,Samsun,77,Vezirköprü,813,Çekalan,156439
3187,Samsun,77,Vezirköprü,813,Çekmeden,156617
3188,Samsun,77,Vezirköprü,813,Çeltek,155595
3189,Samsun,77,Vezirköprü,813,Çorakdere,157261
3190,Samsun,77,Vezirköprü,813,Darıçay,155681
3191,Samsun,77,Vezirköprü,813,Darıçayalanı,154545
3192,Samsun,77,Vezirköprü,813,Değirmenbaşı,160721
3193,Samsun,77,Vezirköprü,813,Devalan,156627
3194,Samsun,77,Vezirköprü,813,Doyran,156896
3195,Samsun,77,Vezirköprü,813,Duruçay,157804
3196,Samsun,77,Vezirköprü,813,Düzce,203159
3197,Samsun,77,Vezirköprü,813,Elaldı,153165
3198,Samsun,77,Vezirköprü,813,Elbeyi,155596
3199,Samsun,77,Vezirköprü,813,Elmalı,158358
3200,Samsun,77,Vezirköprü,813,Esen,156512
3201,Samsun,77,Vezirköprü,813,Esentepe,158642
3202,Samsun,77,Vezirköprü,813,Esenyurt,155912
3203,Samsun,77,Vezirköprü,813,Fazıl Ahmet Paşa,156639
3204,Samsun,77,Vezirköprü,813,Gölfatih,156906
3205,Samsun,77,Vezirköprü,813,Göllüalan,154393
3206,Samsun,77,Vezirköprü,813,Gömlekhisar,158603
3207,Samsun,77,Vezirköprü,813,Güder,156697
3208,Samsun,77,Vezirköprü,813,Güldere,157796
3209,Samsun,77,Vezirköprü,813,Habibfakı,157886
3210,Samsun,77,Vezirköprü,813,Hacılı,159083
3211,Samsun,77,Vezirköprü,813,Halilbaba,156536
3212,Samsun,77,Vezirköprü,813,Halkahavli,154610
3213,Samsun,77,Vezirköprü,813,Hayranlı,156117
3214,Samsun,77,Vezirköprü,813,İmircik,156423
3215,Samsun,77,Vezirköprü,813,İncesu,158588
3216,Samsun,77,Vezirköprü,813,İnkaya,155692
3217,Samsun,77,Vezirköprü,813,Kabalı,156959
3218,Samsun,77,Vezirköprü,813,Kadıçayırı,158876
3219,Samsun,77,Vezirköprü,813,Kadıoğlu,160332
3220,Samsun,77,Vezirköprü,813,Kapaklı,156369
3221,Samsun,77,Vezirköprü,813,Kapaklıeşme,154394
3222,Samsun,77,Vezirköprü,813,Kaplancık,153510
3223,Samsun,77,Vezirköprü,813,Karabük,203160
3224,Samsun,77,Vezirköprü,813,Karacaören,158195
3225,Samsun,77,Vezirköprü,813,Karadoruk,155006
3226,Samsun,77,Vezirköprü,813,Karaköy,156131
3227,Samsun,77,Vezirköprü,813,Karanar,158069
3228,Samsun,77,Vezirköprü,813,Karapınar,154395
3229,Samsun,77,Vezirköprü,813,Karkucak,158296
3230,Samsun,77,Vezirköprü,813,Karlı,158096
3231,Samsun,77,Vezirköprü,813,Kavakpınarı,156757
3232,Samsun,77,Vezirköprü,813,Kılıçgüney,153874
3233,Samsun,77,Vezirköprü,813,Kıranalan,156159
3234,Samsun,77,Vezirköprü,813,Kıratbükü,159163
3235,Samsun,77,Vezirköprü,813,Kırma,154437
3236,Samsun,77,Vezirköprü,813,Kızılcakoru,156054
3237,Samsun,77,Vezirköprü,813,Kızılcaören,157426
3238,Samsun,77,Vezirköprü,813,Kızılkese,159020
3239,Samsun,77,Vezirköprü,813,Kocakaya,156238
3240,Samsun,77,Vezirköprü,813,Kovalı,156547
3241,Samsun,77,Vezirköprü,813,Köprübaşı,158081
3242,Samsun,77,Vezirköprü,813,Kumral,160159
3243,Samsun,77,Vezirköprü,813,Kuruçay,156513
3244,Samsun,77,Vezirköprü,813,Kuşcular,156584
3245,Samsun,77,Vezirköprü,813,Kuyaş,155318
3246,Samsun,77,Vezirköprü,813,Kuyumcu,154751
3247,Samsun,77,Vezirköprü,813,Küçükkale,154737
3248,Samsun,77,Vezirköprü,813,Kületek,156239
3249,Samsun,77,Vezirköprü,813,Mahmatlı,153865
3250,Samsun,77,Vezirköprü,813,Mehmet Paşa,155103
3251,Samsun,77,Vezirköprü,813,Melikli,158669
3252,Samsun,77,Vezirköprü,813,Meşeli,156628
3253,Samsun,77,Vezirköprü,813,Mezrea,156638
3254,Samsun,77,Vezirköprü,813,Nalbantlı,157294
3255,Samsun,77,Vezirköprü,813,Narlısaray,200967
3256,Samsun,77,Vezirköprü,813,Ortacami,156371
3257,Samsun,77,Vezirköprü,813,Ortaköy,155490
3258,Samsun,77,Vezirköprü,813,Oruç,157458
3259,Samsun,77,Vezirköprü,813,Ovacık,156207
3260,Samsun,77,Vezirköprü,813,Oymaağaç,155896
3261,Samsun,77,Vezirköprü,813,Öğürlü,200966
3262,Samsun,77,Vezirköprü,813,Örencik,157887
3263,Samsun,77,Vezirköprü,813,Özesentepe,158885
3264,Samsun,77,Vezirköprü,813,Özgüney,154546
3265,Samsun,77,Vezirköprü,813,Özkuruçay,158755
3266,Samsun,77,Vezirköprü,813,Özyörük,155007
3267,Samsun,77,Vezirköprü,813,Paşaköy,154636
3268,Samsun,77,Vezirköprü,813,Pazarcı,157373
3269,Samsun,77,Vezirköprü,813,Samukalan,157052
3270,Samsun,77,Vezirköprü,813,Samur,156313
3271,Samsun,77,Vezirköprü,813,Saraycık,157032
3272,Samsun,77,Vezirköprü,813,Saraylı,158765
3273,Samsun,77,Vezirköprü,813,Sarıalan,158185
3274,Samsun,77,Vezirköprü,813,Sarıdıbek,158978
3275,Samsun,77,Vezirköprü,813,Sarıyar,157447
3276,Samsun,77,Vezirköprü,813,Sırbaşmak,154447
3277,Samsun,77,Vezirköprü,813,Sofular,157595
3278,Samsun,77,Vezirköprü,813,Soğucak,155135
3279,Samsun,77,Vezirköprü,813,Susuz,158979
3280,Samsun,77,Vezirköprü,813,Şentepe,157127
3281,Samsun,77,Vezirköprü,813,Tabakhane,156258
3282,Samsun,77,Vezirköprü,813,Tahtaköprü,158697
3283,Samsun,77,Vezirköprü,813,Taşkale,157128
3284,Samsun,77,Vezirköprü,813,Taşlıyük,156922
3285,Samsun,77,Vezirköprü,813,Tatarkale,156370
3286,Samsun,77,Vezirköprü,813,Teberük,158503
3287,Samsun,77,Vezirköprü,813,Tekkekıran,158818
3288,Samsun,77,Vezirköprü,813,Tepeören,158562
3289,Samsun,77,Vezirköprü,813,Tikenli,156173
3290,Samsun,77,Vezirköprü,813,Türkmen,157992
3291,Samsun,77,Vezirköprü,813,Yağcı,158563
3292,Samsun,77,Vezirköprü,813,Yağınözü,155693
3293,Samsun,77,Vezirköprü,813,Yarbaşı,154752
3294,Samsun,77,Vezirköprü,813,Yeniçelik,155008
3295,Samsun,77,Vezirköprü,813,Yenidüzce,158271
3296,Samsun,77,Vezirköprü,813,Yenimahalle,158297
3297,Samsun,77,Vezirköprü,813,Yeşılada Köyü,156445
3298,Samsun,77,Vezirköprü,813,Yeşilada,158756
3299,Samsun,77,Vezirköprü,813,Yolpınar,156743
3300,Samsun,77,Vezirköprü,813,Yukarınarlı,160171
3301,Samsun,77,Vezirköprü,813,Yurtdağı,156351
3302,Samsun,77,Vezirköprü,813,Yürükçal,158186
3303,Samsun,77,Yakakent,814,Asmapınar,13904
3304,Samsun,77,Yakakent,814,Büyükkırık,14559
3305,Samsun,77,Yakakent,814,Çamalan,14354
3306,Samsun,77,Yakakent,814,Çepni,14032
3307,Samsun,77,Yakakent,814,Gündüzlü,13455
3308,Samsun,77,Yakakent,814,Karaaba,13433
3309,Samsun,77,Yakakent,814,Kayalı,13903
3310,Samsun,77,Yakakent,814,Kozköy,159060
3311,Samsun,77,Yakakent,814,Kuzören,13650
3312,Samsun,77,Yakakent,814,Küplüağzı,156259
3313,Samsun,77,Yakakent,814,Kürüz Gürgenlik,157993
3314,Samsun,77,Yakakent,814,Liman,203911
3315,Samsun,77,Yakakent,814,Merkez,154806
3316,Samsun,77,Yakakent,814,Mutaflı,13512
3317,Samsun,77,Yakakent,814,Sarıgöl,14020
3318,Samsun,77,Yakakent,814,Yakakent,13778
3319,Samsun,77,Yakakent,814,Yassıdağ,169510
3320,Samsun,77,Yakakent,814,Yeşilköy,13801
3321,Samsun,77,Atakum,6152,Akalan,125007
3322,Samsun,77,Atakum,6152,Aksu,123599
3323,Samsun,77,Atakum,6152,Alanlı,123619
3324,Samsun,77,Atakum,6152,Aslandamı,201566
3325,Samsun,77,Atakum,6152,Atakum,123593
3326,Samsun,77,Atakum,6152,Ayvalı,155475
3327,Samsun,77,Atakum,6152,Balaç,123594
3328,Samsun,77,Atakum,6152,Beypınar,123601
3329,Samsun,77,Atakum,6152,Büyükkolpınar,123595
3330,Samsun,77,Atakum,6152,Büyükoyumca,123620
3331,Samsun,77,Atakum,6152,Çakırlar,123622
3332,Samsun,77,Atakum,6152,Çamlıyazı,123598
3333,Samsun,77,Atakum,6152,Çatalçam,123623
3334,Samsun,77,Atakum,6152,Çatmaoluk,123612
3335,Samsun,77,Atakum,6152,Çobanlı,123609
3336,Samsun,77,Atakum,6152,Çobanözü,123605
3337,Samsun,77,Atakum,6152,Elmaçukuru,125494
3338,Samsun,77,Atakum,6152,Erikli,125496
3339,Samsun,77,Atakum,6152,Güney,125495
3340,Samsun,77,Atakum,6152,İncesu,123621
3341,Samsun,77,Atakum,6152,Kabadüz,123625
3342,Samsun,77,Atakum,6152,Kamalı,123608
3343,Samsun,77,Atakum,6152,Karakavuk,123617
3344,Samsun,77,Atakum,6152,Karaoyumca,123597
3345,Samsun,77,Atakum,6152,Kasnakçı Mermer,151614
3346,Samsun,77,Atakum,6152,Kayagüney,123616
3347,Samsun,77,Atakum,6152,Kesilli,123607
3348,Samsun,77,Atakum,6152,Köseli,123610
3349,Samsun,77,Atakum,6152,Kulacadağ,123603
3350,Samsun,77,Atakum,6152,Kurugökçe,123613
3351,Samsun,77,Atakum,6152,Küçükkolpınar,123596
3352,Samsun,77,Atakum,6152,Meyvalı,123614
3353,Samsun,77,Atakum,6152,Özören,123602
3354,Samsun,77,Atakum,6152,Sarayköy,123611
3355,Samsun,77,Atakum,6152,Sarıışık,123618
3356,Samsun,77,Atakum,6152,Sarıtaş,123615
3357,Samsun,77,Atakum,6152,Sarıyusuf,203823
3358,Samsun,77,Atakum,6152,Şenyurt,201565
3359,Samsun,77,Atakum,6152,Taflan,123624
3360,Samsun,77,Atakum,6152,Yeşiltepe,123626
3361,Samsun,77,Atakum,6152,Yukarıaksu,123600
3362,Samsun,77,Canik,6153,Adatepe Köyü,123586
3363,Samsun,77,Canik,6153,Alibeyli Köyü,123575
3364,Samsun,77,Canik,6153,Ambarpınar Köyü,170797
3365,Samsun,77,Canik,6153,Avluca Köyü,181276
3366,Samsun,77,Canik,6153,Başalan Köyü,170807
3367,Samsun,77,Canik,6153,Başkonak Köyü,123576
3368,Samsun,77,Canik,6153,Cinekoğlu,123569
3369,Samsun,77,Canik,6153,Çağlayan Köyü,181292
3370,Samsun,77,Canik,6153,Çamalan Köyü,170808
3371,Samsun,77,Canik,6153,Demirci Köyü,123558
3372,Samsun,77,Canik,6153,Dereler Köyü,123577
3373,Samsun,77,Canik,6153,Devgeriş Köyü,123578
3374,Samsun,77,Canik,6153,Düvecik,123579
3375,Samsun,77,Canik,6153,Düzardıç Köyü,170805
3376,Samsun,77,Canik,6153,Düzören Köyü,170798
3377,Samsun,77,Canik,6153,Gazi,181088
3378,Samsun,77,Canik,6153,Gecehan Köyü,170800
3379,Samsun,77,Canik,6153,Gödekli Köyü,125493
3380,Samsun,77,Canik,6153,Gökçepınar Köyü,123592
3381,Samsun,77,Canik,6153,Gölalan Köyü,125492
3382,Samsun,77,Canik,6153,Gültepe,205595
3383,Samsun,77,Canik,6153,Gürgenyatak Köyü,123580
3384,Samsun,77,Canik,6153,Hacıismail,123571
3385,Samsun,77,Canik,6153,Hacınaipli Köyü,170801
3386,Samsun,77,Canik,6153,Hasköy,123570
3387,Samsun,77,Canik,6153,Hilaltepe Köyü,123581
3388,Samsun,77,Canik,6153,İmamlar Köyü,170802
3389,Samsun,77,Canik,6153,Kaleboğazı Köyü,123582
3390,Samsun,77,Canik,6153,Kaşyayla Köyü,123583
3391,Samsun,77,Canik,6153,Kestanepınar Köyü,170803
3392,Samsun,77,Canik,6153,Kızıloğlak Köyü,123584
3393,Samsun,77,Canik,6153,Kozlu Köyü,123585
3394,Samsun,77,Canik,6153,Muratlı Köyü,203857
3395,Samsun,77,Canik,6153,Sarıbıyık Köyü,123590
3396,Samsun,77,Canik,6153,Tekkiraz Köyü,123591
3397,Samsun,77,Canik,6153,Teknepınar,123573
3398,Samsun,77,Canik,6153,Toygar Köyü,203714
3399,Samsun,77,Canik,6153,Tuzaklı Köyü,123587
3400,Samsun,77,Canik,6153,Uluçayır Köyü,170804
3401,Samsun,77,Canik,6153,Üçpınar Köyü,123588
3402,Samsun,77,Canik,6153,Yayla Köyü,123589
3403,Samsun,77,Canik,6153,Yeni,181087
3404,Samsun,77,Canik,6153,Yeniköy Köyü,180968
3405,Samsun,77,Canik,6153,Yeşilpınar Köyü,170806
3406,Samsun,77,İlkadım,6154,19 Mayıs,123540
3407,Samsun,77,İlkadım,6154,19 Mayıs (Kı),125173
3408,Samsun,77,İlkadım,6154,Ahulu,181074
3409,Samsun,77,İlkadım,6154,Akgöl,203795
3410,Samsun,77,İlkadım,6154,Aşağı Avdan,123548
3411,Samsun,77,İlkadım,6154,Badırlı,123549
3412,Samsun,77,İlkadım,6154,Baruthane,181046
3413,Samsun,77,İlkadım,6154,Bilmece,123550
3414,Samsun,77,İlkadım,6154,Cedit,123541
3415,Samsun,77,İlkadım,6154,Cedit (Kı),125179
3416,Samsun,77,İlkadım,6154,Çanakçı,123554
3417,Samsun,77,İlkadım,6154,Çandır,123551
3418,Samsun,77,İlkadım,6154,Çatalarmut,123556
3419,Samsun,77,İlkadım,6154,Çelikalan,123553
3420,Samsun,77,İlkadım,6154,Çivril,123555
3421,Samsun,77,İlkadım,6154,Derebahçe,123568
3422,Samsun,77,İlkadım,6154,Derecik,123604
3423,Samsun,77,İlkadım,6154,Fuar,123539
3424,Samsun,77,İlkadım,6154,Gürgendağ,123559
3425,Samsun,77,İlkadım,6154,Hançerli,123547
3426,Samsun,77,İlkadım,6154,Hançerli (Kı),125181
3427,Samsun,77,İlkadım,6154,İlyasköy,123537
3428,Samsun,77,İlkadım,6154,İlyasköy (Kı),125182
3429,Samsun,77,İlkadım,6154,İstasyon,123572
3430,Samsun,77,İlkadım,6154,Kadamut,123557
3431,Samsun,77,İlkadım,6154,Kale,123538
3432,Samsun,77,İlkadım,6154,Kale (Kı),125183
3433,Samsun,77,İlkadım,6154,Kalkancı,123560
3434,Samsun,77,İlkadım,6154,Kalkancı (Kı),125184
3435,Samsun,77,İlkadım,6154,Kapaklı,123563
3436,Samsun,77,İlkadım,6154,Kavacık,123561
3437,Samsun,77,İlkadım,6154,Kılıçdede,123567
3438,Samsun,77,İlkadım,6154,Kıran,123564
3439,Samsun,77,İlkadım,6154,Kökcüoğlu,123546
3440,Samsun,77,İlkadım,6154,Kökcüoğlu (Kı),125185
3441,Samsun,77,İlkadım,6154,Kuşculu,123562
3442,Samsun,77,İlkadım,6154,Pazar,123543
3443,Samsun,77,İlkadım,6154,Pazar (Kı),125186
3444,Samsun,77,İlkadım,6154,Saitbey,123544
3445,Samsun,77,İlkadım,6154,Saitbey (Kı),125187
3446,Samsun,77,İlkadım,6154,Selahiye,123542
3447,Samsun,77,İlkadım,6154,Selahiye (Kı),125188
3448,Samsun,77,İlkadım,6154,Tepecik,123574
3449,Samsun,77,İlkadım,6154,Toybelen,123606
3450,Samsun,77,İlkadım,6154,Ulugazi,123545
3451,Samsun,77,İlkadım,6154,Ulugazi (Kı),125189
3452,Samsun,77,İlkadım,6154,Uzgur,123565
3453,Samsun,77,İlkadım,6154,Yeşiltepe,123552
3454,Samsun,77,İlkadım,6154,Yukarı Avdan,123566
3455,Sinop,79,Ayancık,822,Abdulkadir Köyü,155426
3456,Sinop,79,Ayancık,822,Ağaçlı Köyü,155701
3457,Sinop,79,Ayancık,822,Akçakese Köyü,155768
3458,Sinop,79,Ayancık,822,Akören Köyü,154766
3459,Sinop,79,Ayancık,822,Aliköy Köyü,154677
3460,Sinop,79,Ayancık,822,Armutluyazı Köyü,152289
3461,Sinop,79,Ayancık,822,Aşağıköy Köyü,153761
3462,Sinop,79,Ayancık,822,Avdullu Köyü,151947
3463,Sinop,79,Ayancık,822,Aygördü Köyü,155875
3464,Sinop,79,Ayancık,822,Babaçay Köyü,153577
3465,Sinop,79,Ayancık,822,Babaköyü Köyü,151910
3466,Sinop,79,Ayancık,822,Bahçeli Köyü,135067
3467,Sinop,79,Ayancık,822,Bakırlı Köyü,155094
3468,Sinop,79,Ayancık,822,Bakırlızaviye Köyü,154054
3469,Sinop,79,Ayancık,822,Belpınar Köyü,155083
3470,Sinop,79,Ayancık,822,Beşiktaş,204013
3471,Sinop,79,Ayancık,822,Büyükdüz Köyü,154718
3472,Sinop,79,Ayancık,822,Büyükpınar Köyü,133844
3473,Sinop,79,Ayancık,822,Cevizli,153103
3474,Sinop,79,Ayancık,822,Çamyayla Köyü,134664
3475,Sinop,79,Ayancık,822,Çaybaşı Köyü,152889
3476,Sinop,79,Ayancık,822,Çayiçi,135080
3477,Sinop,79,Ayancık,822,Çaylıoğlu Köyü,151948
3478,Sinop,79,Ayancık,822,Davutlu Köyü,153041
3479,Sinop,79,Ayancık,822,Dedeağaç Köyü,153593
3480,Sinop,79,Ayancık,822,Denizciler,153303
3481,Sinop,79,Ayancık,822,Dere Köyü,133987
3482,Sinop,79,Ayancık,822,Dibekli Köyü,152994
3483,Sinop,79,Ayancık,822,Doğanlı Köyü,200922
3484,Sinop,79,Ayancık,822,Dolay Köyü,154668
3485,Sinop,79,Ayancık,822,Erdemli Köyü,133975
3486,Sinop,79,Ayancık,822,Erikli Köyü,153355
3487,Sinop,79,Ayancık,822,Fındıklı Köyü,153917
3488,Sinop,79,Ayancık,822,Göldağı Köyü,153090
3489,Sinop,79,Ayancık,822,Gölköy Köyü,134692
3490,Sinop,79,Ayancık,822,Gürpınar Köyü,136517
3491,Sinop,79,Ayancık,822,Gürsökü Köyü,157552
3492,Sinop,79,Ayancık,822,Hacılı Köyü,134076
3493,Sinop,79,Ayancık,822,Hacıoğlu Köyü,155382
3494,Sinop,79,Ayancık,822,Hatip Köyü,154062
3495,Sinop,79,Ayancık,822,Hüseyinbey Köyü,153578
3496,Sinop,79,Ayancık,822,İnaltı Köyü,151949
3497,Sinop,79,Ayancık,822,Kaldırayak Köyü,152995
3498,Sinop,79,Ayancık,822,Karakestane Köyü,157613
3499,Sinop,79,Ayancık,822,Karapınar Köyü,155715
3500,Sinop,79,Ayancık,822,Kestanelik Köyü,133736
3501,Sinop,79,Ayancık,822,Kızılcakaya Köyü,135068
3502,Sinop,79,Ayancık,822,Kozcuğaz Köyü,154240
3503,Sinop,79,Ayancık,822,Kozsökü Köyü,153302
3504,Sinop,79,Ayancık,822,Köseyakası Köyü,153651
3505,Sinop,79,Ayancık,822,Kurt Köyü,151725
3506,Sinop,79,Ayancık,822,Kütük Köyü,200923
3507,Sinop,79,Ayancık,822,Maden Köyü,155859
3508,Sinop,79,Ayancık,822,Mestan Köyü,155526
